Price,Close,High,Low,Open,Volume
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
Datetime,,,,,
2025-09-28 09:05:00+00:00,109503.0,109536.515625,109503.0,109531.8984375,0
2025-09-28 09:10:00+00:00,109451.0,109459.7578125,109451.0,109459.7578125,0
2025-09-28 09:15:00+00:00,109463.875,109463.875,109424.2890625,109445.734375,68857856
2025-09-28 09:20:00+00:00,109472.1015625,109473.0546875,109449.5234375,109473.0546875,0
2025-09-28 09:25:00+00:00,109436.578125,109463.3515625,109436.578125,109463.3515625,0
2025-09-28 09:30:00+00:00,109558.3359375,109558.3359375,109500.078125,109500.078125,670711808
2025-09-28 09:35:00+00:00,109546.6953125,109546.6953125,109528.0234375,109528.0234375,77164544
2025-09-28 09:40:00+00:00,109566.046875,109566.046875,109563.1953125,109564.9453125,0
2025-09-28 09:45:00+00:00,109560.09375,109560.09375,109535.4453125,109559.015625,0
2025-09-28 09:50:00+00:00,109550.1640625,109564.5078125,109550.1640625,109554.3046875,0
2025-09-28 09:55:00+00:00,109549.2109375,109555.4765625,109544.5234375,109555.4765625,0
2025-09-28 10:00:00+00:00,109543.0390625,109552.2109375,109540.0234375,109552.2109375,0
2025-09-28 10:05:00+00:00,109474.2890625,109510.9140625,109452.4453125,109510.9140625,78403584
2025-09-28 10:10:00+00:00,109487.4375,109487.4375,109472.34375,109476.53125,0
2025-09-28 10:15:00+00:00,109463.7890625,109490.109375,109463.7890625,109490.109375,0
2025-09-28 10:20:00+00:00,109516.7578125,109523.484375,109487.4453125,109487.4453125,913362944
2025-09-28 10:25:00+00:00,109477.1328125,109501.0234375,109477.1328125,109501.0234375,0
2025-09-28 10:30:00+00:00,109470.390625,109480.859375,109470.390625,109480.5859375,15749120
2025-09-28 10:35:00+00:00,109461.5625,109476.375,109443.359375,109476.375,888317952
2025-09-28 10:40:00+00:00,109427.890625,109450.53125,109427.890625,109444.1015625,0
2025-09-28 10:45:00+00:00,109413.390625,109426.53125,109413.109375,109426.53125,0
2025-09-28 10:50:00+00:00,109414.8125,109415.6328125,109412.6640625,109412.6640625,27353088
2025-09-28 10:55:00+00:00,109400.2734375,109411.7421875,109397.203125,109410.6953125,0
2025-09-28 11:00:00+00:00,109403.9140625,109403.9140625,109400.7421875,109400.7421875,0
2025-09-28 11:05:00+00:00,109381.7109375,109426.15625,109355.265625,109426.15625,865566720
2025-09-28 11:10:00+00:00,109374.9296875,109374.9296875,109374.359375,109374.359375,3958784
2025-09-28 11:15:00+00:00,109346.8515625,109377.9921875,109346.8515625,109366.875,0
2025-09-28 11:20:00+00:00,109336.109375,109336.109375,109312.9609375,109334.9140625,145567744
2025-09-28 11:25:00+00:00,109303.03125,109332.8828125,109298.015625,109332.2734375,0
2025-09-28 11:30:00+00:00,109361.109375,109381.375,109361.109375,109381.375,19775488
2025-09-28 11:35:00+00:00,109341.4375,109364.921875,109341.4375,109364.921875,787793920
2025-09-28 11:40:00+00:00,109334.375,109382.2578125,109324.8515625,109324.8515625,11462656
2025-09-28 11:45:00+00:00,109320.9453125,109328.0078125,109320.9453125,109328.0078125,16291840
2025-09-28 11:50:00+00:00,109308.5,109319.7578125,109308.5,109312.921875,18128896
2025-09-28 11:55:00+00:00,109434.8125,109434.8125,109300.640625,109300.640625,97871872
2025-09-28 12:00:00+00:00,109456.5703125,109467.4296875,109418.65625,109418.65625,0
2025-09-28 12:05:00+00:00,109415.3203125,109436.6328125,109414.2890625,109436.6328125,0
2025-09-28 12:10:00+00:00,109447.0703125,109454.1015625,109418.90625,109418.90625,72810496
2025-09-28 12:15:00+00:00,109427.5625,109457.28125,109427.5625,109457.28125,10975232
2025-09-28 12:20:00+00:00,109431.875,109431.875,109418.5859375,109430.0546875,0
2025-09-28 12:25:00+00:00,109454.0390625,109471.78125,109442.5625,109442.5625,935716864
2025-09-28 12:30:00+00:00,109451.828125,109462.0078125,109448.5546875,109462.0078125,1558528
2025-09-28 12:35:00+00:00,109415.578125,109443.8125,109415.578125,109433.765625,37654528
2025-09-28 12:40:00+00:00,109326.265625,109385.390625,109326.265625,109385.390625,0
2025-09-28 12:45:00+00:00,109240.3125,109279.546875,109240.3125,109270.0390625,24731648
2025-09-28 12:50:00+00:00,109322.859375,109322.859375,109261.6640625,109261.6640625,911058944
2025-09-28 12:55:00+00:00,109365.7421875,109365.7421875,109339.3515625,109339.3515625,0
2025-09-28 13:00:00+00:00,109419.8515625,109419.8515625,109341.203125,109341.203125,764989440
2025-09-28 13:05:00+00:00,109419.4609375,109419.4609375,109396.6953125,109396.6953125,0
2025-09-28 13:10:00+00:00,109438.6953125,109438.6953125,109431.265625,109431.265625,0
2025-09-28 13:15:00+00:00,109475.21875,109475.21875,109437.0859375,109437.0859375,32430080
2025-09-28 13:20:00+00:00,109494.5625,109516.84375,109494.5625,109501.015625,0
2025-09-28 13:25:00+00:00,109479.515625,109487.4375,109479.515625,109485.3203125,0
2025-09-28 13:30:00+00:00,109526.9453125,109526.9453125,109505.4140625,109505.4140625,0
2025-09-28 13:35:00+00:00,109600.234375,109600.234375,109555.21875,109555.21875,25972736
2025-09-28 13:40:00+00:00,109617.3515625,109617.5546875,109605.6640625,109605.6640625,913659904
2025-09-28 13:45:00+00:00,109619.1953125,109619.1953125,109618.7109375,109618.7109375,72941568
2025-09-28 13:50:00+00:00,109630.7734375,109630.7734375,109610.9296875,109610.9296875,16375808
2025-09-28 13:55:00+00:00,109671.0234375,109687.21875,109624.5234375,109624.5234375,70615040
2025-09-28 14:00:00+00:00,109606.5625,109664.28125,109606.5625,109659.5,1395283968
2025-09-28 14:05:00+00:00,109584.4765625,109601.765625,109565.421875,109565.421875,32667648
2025-09-28 14:10:00+00:00,109573.8515625,109574.4921875,109566.7890625,109574.4921875,42745856
2025-09-28 14:15:00+00:00,109602.6171875,109602.6171875,109566.546875,109566.546875,866304
2025-09-28 14:20:00+00:00,109676.1953125,109676.1953125,109659.6640625,109664.0546875,32929792
2025-09-28 14:25:00+00:00,109706.828125,109717.7109375,109681.3203125,109681.3203125,56160256
2025-09-28 14:30:00+00:00,109677.328125,109741.234375,109677.328125,109741.234375,0
2025-09-28 14:35:00+00:00,109676.46875,109681.40625,109669.6796875,109677.1015625,9918464
2025-09-28 14:40:00+00:00,109693.359375,109693.359375,109678.1171875,109678.1171875,0
2025-09-28 14:45:00+00:00,109729.671875,109734.484375,109692.6640625,109692.6640625,102696960
2025-09-28 14:50:00+00:00,109828.578125,109836.8125,109742.0234375,109742.0234375,0
2025-09-28 14:55:00+00:00,109876.0703125,109876.0703125,109837.0,109837.0,152320000
2025-09-28 15:00:00+00:00,109905.0,109905.0,109880.734375,109880.734375,99518464
2025-09-28 15:05:00+00:00,109875.703125,109916.046875,109872.5859375,109916.046875,72988672
2025-09-28 15:10:00+00:00,109774.625,109862.1953125,109758.203125,109862.1953125,930881536
2025-09-28 15:15:00+00:00,109868.90625,109868.90625,109766.2421875,109766.2421875,0
2025-09-28 15:20:00+00:00,109843.5,109855.3984375,109843.5,109855.3984375,0
2025-09-28 15:25:00+00:00,109877.828125,109879.7421875,109829.125,109829.125,86833152
2025-09-28 15:30:00+00:00,109881.0390625,109913.7265625,109881.0390625,109911.296875,822628352
2025-09-28 15:35:00+00:00,109867.1484375,109876.03125,109858.671875,109876.03125,0
2025-09-28 15:40:00+00:00,109898.5625,109898.5625,109843.546875,109843.546875,88256512
2025-09-28 15:45:00+00:00,110015.796875,110015.796875,109935.6953125,109935.6953125,30529536
2025-09-28 15:50:00+00:00,110012.0859375,110017.9921875,110007.2421875,110007.2421875,0
2025-09-28 15:55:00+00:00,110062.9609375,110062.9609375,110027.9140625,110027.9140625,101947392
2025-09-28 16:00:00+00:00,110140.8984375,110140.8984375,110064.65625,110064.65625,118730752
2025-09-28 16:05:00+00:00,110331.90625,110392.28125,110180.875,110180.875,0
2025-09-28 16:10:00+00:00,110230.9140625,110244.5078125,110230.9140625,110232.140625,641988608
2025-09-28 16:15:00+00:00,110084.3671875,110176.1015625,110084.3671875,110176.1015625,93827072
2025-09-28 16:20:00+00:00,110226.1484375,110226.1484375,110123.9375,110123.9375,0
2025-09-28 16:25:00+00:00,110192.578125,110233.8515625,110175.359375,110233.8515625,97669120
2025-09-28 16:30:00+00:00,110145.359375,110180.6875,110145.359375,110180.6875,172339200
2025-09-28 16:35:00+00:00,110035.0546875,110127.015625,110035.0546875,110127.015625,867682304
2025-09-28 16:40:00+00:00,110190.6484375,110190.6484375,110097.390625,110097.390625,115183616
2025-09-28 16:45:00+00:00,110179.796875,110182.984375,110175.4140625,110182.984375,0
2025-09-28 16:50:00+00:00,110209.9765625,110212.078125,110188.5703125,110188.5703125,97572864
2025-09-28 16:55:00+00:00,110223.2109375,110230.9765625,110212.71875,110212.71875,0
2025-09-28 17:00:00+00:00,110269.9921875,110269.9921875,110242.796875,110242.796875,0
2025-09-28 17:05:00+00:00,110296.40625,110336.984375,110296.40625,110318.6640625,68089856
2025-09-28 17:10:00+00:00,110342.9375,110342.9375,110311.7265625,110311.7265625,150452224
2025-09-28 17:15:00+00:00,110332.7265625,110346.390625,110332.7265625,110346.390625,908838912
2025-09-28 17:20:00+00:00,110252.8515625,110307.9375,110252.8515625,110307.9375,0
2025-09-28 17:25:00+00:00,110217.921875,110217.921875,110188.8203125,110212.7421875,926853120
2025-09-28 17:30:00+00:00,110212.34375,110218.03125,110212.34375,110215.8046875,0
2025-09-28 17:35:00+00:00,110330.3828125,110330.3828125,110219.78125,110219.78125,926803968
2025-09-28 17:40:00+00:00,110371.265625,110376.109375,110349.9296875,110349.9296875,87476224
2025-09-28 17:45:00+00:00,110355.15625,110379.0703125,110355.15625,110377.8671875,36509696
2025-09-28 17:50:00+00:00,110283.015625,110325.4296875,110283.015625,110325.4296875,11032576
2025-09-28 17:55:00+00:00,110252.1015625,110258.1953125,110232.796875,110258.1953125,2689024
2025-09-28 18:00:00+00:00,110237.265625,110246.8984375,110235.0546875,110235.0546875,0
2025-09-28 18:05:00+00:00,110189.296875,110240.0,110189.296875,110240.0,0
2025-09-28 18:10:00+00:00,110128.7890625,110154.9375,110111.1796875,110135.5859375,0
2025-09-28 18:15:00+00:00,110178.6953125,110178.6953125,110136.984375,110136.984375,152909824
2025-09-28 18:20:00+00:00,110180.8828125,110191.140625,110179.484375,110182.6171875,52789248
2025-09-28 18:25:00+00:00,110158.640625,110187.7578125,110158.640625,110164.390625,0
2025-09-28 18:30:00+00:00,110170.4453125,110170.4453125,110163.3671875,110167.5546875,0
2025-09-28 18:35:00+00:00,110198.78125,110213.9375,110189.4296875,110189.703125,943747072
2025-09-28 18:40:00+00:00,110210.2109375,110213.1015625,110209.9375,110213.1015625,98664448
2025-09-28 18:45:00+00:00,110251.6875,110255.828125,110211.6171875,110218.484375,0
2025-09-28 18:50:00+00:00,110236.296875,110236.4609375,110219.328125,110236.4609375,0
2025-09-28 18:55:00+00:00,110293.828125,110293.828125,110271.109375,110271.109375,4638720
2025-09-28 19:00:00+00:00,110321.9609375,110321.9609375,110301.8984375,110301.8984375,0
2025-09-28 19:05:00+00:00,110323.9453125,110354.7890625,110320.15625,110321.28125,60127232
2025-09-28 19:10:00+00:00,110173.59375,110267.140625,110173.59375,110267.140625,0
2025-09-28 19:15:00+00:00,110233.453125,110233.453125,110146.8046875,110146.8046875,10448896
2025-09-28 19:20:00+00:00,110264.046875,110272.8359375,110247.0390625,110247.0390625,0
2025-09-28 19:25:00+00:00,110355.34375,110355.34375,110302.0,110302.0,254945280
2025-09-28 19:30:00+00:00,110322.9140625,110385.5234375,110316.9921875,110385.5234375,395628544
2025-09-28 19:35:00+00:00,110324.71875,110358.2109375,110324.71875,110358.2109375,37476352
2025-09-28 19:40:00+00:00,110323.3203125,110329.1640625,110323.3203125,110329.1640625,0
2025-09-28 19:45:00+00:00,110390.125,110390.125,110354.703125,110354.703125,0
2025-09-28 19:50:00+00:00,110370.25,110393.2109375,110370.25,110393.2109375,0
2025-09-28 19:55:00+00:00,110351.71875,110361.28125,110333.7265625,110361.28125,653512704
2025-09-28 20:00:00+00:00,110354.3359375,110372.8046875,110354.3359375,110366.7578125,128614400
2025-09-28 20:05:00+00:00,110338.28125,110355.5,110338.28125,110355.5,0
2025-09-28 20:10:00+00:00,110399.6875,110399.6875,110368.5078125,110368.5078125,122634240
2025-09-28 20:15:00+00:00,110416.2265625,110427.9609375,110416.2265625,110417.8828125,87001088
2025-09-28 20:20:00+00:00,110664.859375,110664.859375,110499.4140625,110499.4140625,0
2025-09-28 20:25:00+00:00,110669.578125,110669.578125,110626.2578125,110626.2578125,322041856
2025-09-28 20:30:00+00:00,110844.3671875,110844.3671875,110637.4609375,110637.4609375,21217280
2025-09-28 20:35:00+00:00,110896.328125,110896.328125,110815.1328125,110815.1328125,172402688
2025-09-28 20:40:00+00:00,110970.25,110970.25,110890.8046875,110948.0625,380882944
2025-09-28 20:45:00+00:00,110939.0390625,110974.6171875,110939.0390625,110952.0625,163047424
2025-09-28 20:50:00+00:00,110891.4453125,110901.0234375,110891.4453125,110901.0234375,67145728
2025-09-28 20:55:00+00:00,110843.125,110901.3359375,110816.40625,110901.3359375,176875520
2025-09-28 21:00:00+00:00,110843.59375,110852.78125,110835.0703125,110835.0703125,57030656
2025-09-28 21:05:00+00:00,110862.0703125,110877.6171875,110862.0703125,110867.234375,885692416
2025-09-28 21:10:00+00:00,110890.3125,110906.9375,110890.3125,110906.9375,99309568
2025-09-28 21:15:00+00:00,110791.1953125,110907.671875,110754.2578125,110907.671875,0
2025-09-28 21:20:00+00:00,110801.4375,110816.3046875,110791.578125,110792.6796875,42786816
